-0.034657	-0.01472	0.020676	0.017915	-0.025596	0.035066	-0.028343	0.048418	0.012889	0.122599	0.003895	0.094044	-0.007295	-0.018644	-0.072484	-0.03863	-0.001406	-0.013355	0.116984	0.020583	0.157467	0.039109	0.103764	0.007111	0.051949	-0.010325	-0.020045	-0.03299	0.066738	-0.103375	-0.058024	0.071184	-0.220964	-0.137069	-0.271282	-0.216233	-0.224934	-0.134799	-0.007696	-0.071048	-0.188521	-0.139155	-0.104042	-0.000618	0.091579	0.134765	0.115169	0.093264	0.080103	0.039478	0.003527	-0.01989	-0.028541	0.00169	-0.039719	-0.087927	0.077974	0.021979	0.063688	0.027244	0.029329	0.077629	-0.048584	0.17171	-0.031818	0.06936	-0.147255	-0.061531	0.057986	0.064997	0.125008	0.088944	-0.078384	-0.084874	0.001714	0.025566	-0.047814	0.059157	0.08909	0.185622	-0.048944	0.086882	0.086879	-0.013698	-0.134715	-0.056708	-0.081373	-0.059258	-0.076033	-0.06695	0.007486	0.09245	0.096509	0.357766	-0.119939	-0.126122	0.122191	0.129093	-0.131506	-0.110299	0.089862	-0.074956	-0.051213
0.247645	-0.024557	0.105441	0.075285	0.194651	0.234081	0.076465	0.087272	0.028045	0.138887	0.101225	-0.1126	0.058176	0.01084	0.126852	0.207403	0.147101	0.326802	0.005812	-0.009064	0.004326	-0.189494	-0.09038	-0.17913	-0.189919	-0.036925	0.094921	0.009176	-0.162606	0.039216	0.100176	-0.105122	0.024849	0.087573	-0.071723	-0.089465	-0.193085	-0.220565	0.028528	0.030274	-0.013479	-0.115059	0.00183	-0.116783	-0.165807	0.197773	-0.034126	0.075435	-0.025833	0.079629	0.087041	0.136527	0.107634	-0.087533	0.077164	0.024618	-0.002943	0.012396	-0.022937	0.023484	-0.071575	-0.095348	0.008531	0.008783	0.010334	-0.050203	-0.038884	0.010476	0.006256	-0.233759	-0.013661	-0.126908	0.078646	0.043782	-0.009893	0.000066	-0.015326	-0.111514	-0.092458	0.004957	-0.014882	-0.029859	-0.00263	-0.03977	0.002586	0.004868	-0.005154	-0.026104	-0.010171	-0.024542	-0.028043	-0.006046	-0.024001	0.002335	-0.012608	-0.012331	-0.015327	-0.015915	-0.000171	-0.027877	-0.01004	0.034471	0.10891
0.108722	0.062287	0.059967	0.00976	0.064291	0.032412	0.085577	0.079338	0.089715	0.113297	0.054943	0.092586	0.127666	0.14473	0.101536	0.073123	0.110379	0.067629	-0.038036	0.006606	0.040882	0.080913	0.202186	0.170257	0.116426	0.113991	0.040368	0.119496	0.09085	0.011272	-0.018655	0.079924	0.027287	0.048298	-0.023221	0.076843	-0.042457	-0.027868	0.021501	0.08634	0.150576	-0.049429	0.083127	0.055676	-0.058526	0.137448	-0.003291	0.091478	-0.128701	-0.027772	-0.096851	-0.055738	-0.065044	-0.051081	-0.089812	-0.032247	-0.159813	-0.092083	0.014076	-0.046712	-0.201065	-0.080317	0.037552	-0.025571	0.062912	-0.073792	-0.113067	-0.094865	0.041147	-0.105196	-0.016827	-0.001424	0.120101	0.093025	0.056556	-0.060536	-0.071825	-0.09794	-0.132422	0.096137	-0.01794	0.170657	-0.164627	0.09338	-0.02147	-0.189789	0.154226	0.104156	0.142328	0.157709	0.153815	-0.17629	-0.019208	-0.193123	-0.01909	0.094018	-0.000608	-0.002003	-0.168784	0.105287	0.123851	-0.18124	-0.137796
0.037376	-0.024618	0.015409	-0.039124	-0.024944	-0.100137	-0.020361	-0.049853	-0.044745	-0.067438	-0.063943	-0.100768	-0.131712	-0.080153	-0.077066	-0.126557	-0.107283	-0.166041	0.093444	-0.108452	-0.060004	-0.151888	-0.116528	-0.087829	-0.099309	-0.078478	-0.084612	-0.115265	0.015536	-0.042734	-0.021495	-0.085974	0.050979	0.012651	-0.025529	0.005801	0.017537	0.05762	0.120294	0.099866	0.120764	0.069163	0.118537	0.009766	0.206072	0.181131	0.186412	-0.122659	0.005692	0.010581	0.070231	0.081486	0.091911	-0.021548	0.094137	0.054972	-0.074267	-0.101553	-0.055074	-0.063914	-0.012109	-0.075731	-0.166582	-0.043389	-0.029925	0.150421	-0.018705	-0.098363	-0.006703	-0.067099	0.070201	0.006019	-0.078372	-0.011921	-0.014144	0.131422	0.123106	0.133454	0.07279	-0.20454	-0.158739	0.0049	0.057882	0.018576	0.164811	0.185542	0.107907	0.002941	0.059232	0.028747	0.025762	0.135635	-0.153329	0.151642	-0.140688	0.099289	-0.151288	-0.149898	0.126372	0.024557	0.123004	0.188125	-0.141723
-0.042118	0.094305	-0.025987	0.016005	-0.082975	0.059317	-0.053812	-0.094332	-0.027226	0.16175	-0.059049	0.095669	0.004825	-0.013434	-0.15737	0.089994	0.024109	0.077098	-0.00152	-0.00255	0.071602	0.04812	-0.024029	-0.061028	0.047375	-0.11405	-0.031792	-0.139254	-0.054637	-0.142029	-0.084819	-0.049709	-0.008133	-0.095913	-0.230932	-0.053003	0.101788	0.162003	0.058277	-0.081561	-0.1467	-0.027427	0.11192	0.051277	0.118924	0.096484	0.07758	0.029518	-0.057577	-0.030541	0.035072	0.065246	0.06819	-0.122045	0.225729	-0.044595	0.100229	0.166429	-0.071597	-0.04166	0.000883	-0.01384	-0.037017	-0.016785	0.023832	-0.080779	-0.030389	0.002027	-0.107853	-0.048234	0.012371	0.001545	-0.204215	0.198023	-0.096927	-0.131499	-0.133508	0.021227	0.039197	-0.022957	-0.039087	0.026942	0.027564	0.066679	-0.028712	-0.027861	-0.032762	-0.044394	-0.042479	-0.055113	-0.054077	0.338022	-0.047444	0.221849	-0.037821	-0.035226	-0.038251	-0.038409	-0.032103	-0.047674	0.369671	-0.012065	-0.130174
-0.171289	-0.159026	-0.256739	0.084151	-0.147598	-0.262354	-0.090628	-0.203941	-0.113728	-0.165683	-0.152664	-0.221621	-0.065702	-0.045477	0.019722	-0.052724	0.029028	-0.102347	-0.022173	-0.02462	0.014433	-0.04921	-0.04933	-0.054646	-0.043706	0.013027	0.039463	0.051523	-0.011055	0.119085	0.00243	-0.125842	0.00872	0.020214	0.014859	0.29495	0.074197	0.069364	0.028463	0.108109	0.027517	-0.000012	0.062708	0.018186	-0.003101	0.017222	-0.009391	-0.071657	-0.040606	0.015384	0.081372	0.065615	0.061826	-0.017692	0.049278	0.036372	-0.056555	0.109362	0.125629	0.10999	0.012477	0.00795	-0.136917	-0.212655	-0.027871	-0.115893	-0.008296	0.007722	0.141461	0.012419	0.121067	0.072467	0.04128	0.02633	-0.000546	0.042461	0.036509	0.045668	0.047606	0.085353	-0.119691	-0.13588	-0.119416	0.034744	0.046336	0.14047	0.156358	0.226297	0.104016	-0.07007	-0.112976	-0.079735	-0.123613	0.020265	0.031637	0.064267	-0.055608	0.054325	-0.079668	0.076847	-0.108821	-0.0189	-0.012603
0.094816	0.012923	0.061728	0.072673	0.090263	-0.042004	0.075653	-0.00431	0.043953	0.028332	0.076285	0.014588	0.141154	0.073498	0.095271	0.030471	0.111954	0.022029	0.012997	0.027401	-0.161049	-0.051142	0.032347	-0.096285	-0.027919	-0.11154	0.07916	0.063241	-0.090538	0.137275	0.048529	-0.007315	-0.06569	-0.080132	-0.044801	0.027898	0.096329	0.071496	0.089984	0.05668	0.021572	0.08354	0.12501	-0.064639	0.027299	0.078399	0.054631	0.019964	0.137565	0.043684	-0.032924	-0.11072	-0.108331	0.182156	-0.052675	-0.108583	0.09162	-0.036587	-0.011258	-0.033843	-0.164326	-0.089593	-0.012885	-0.186631	0.095932	0.033287	0.051104	0.015882	0.015714	-0.151379	-0.11674	-0.225731	0.124846	0.132829	0.114122	0.077658	0.096432	-0.077548	-0.10681	-0.094102	-0.110377	0.141718	0.299156	-0.055866	-0.109968	-0.111749	-0.039986	0.069902	-0.117736	-0.135603	-0.131003	0.285313	0.120869	-0.113508	-0.005058	0.095455	-0.007089	0.151506	0.029493	-0.062906	0.088227	0.022498	-0.128541
-0.052936	-0.051314	0.018167	0.007985	0.026678	0.056213	-0.001767	0.120888	0.038755	-0.067648	0.082154	0.101177	0.030629	0.115897	0.002179	0.128967	-0.066862	0.003724	-0.059862	-0.168076	-0.078149	-0.064442	-0.032535	-0.012319	0.073511	0.009261	-0.014535	-0.044431	0.083535	-0.037673	-0.025481	0.004738	-0.132692	-0.089706	0.040212	-0.112533	-0.159324	-0.522539	-0.095132	-0.041555	0.026353	-0.09097	-0.075218	0.175646	-0.005795	-0.086296	0.00095	0.175051	0.109471	0.14744	0.131641	0.062151	0.103513	-0.068254	0.011655	0.024738	0.038231	0.121121	-0.073108	-0.004519	-0.053532	-0.054845	-0.002906	-0.023375	0.00221	0.0463	0.013291	-0.062782	-0.135418	0.156584	-0.170954	-0.107885	0.054755	0.098381	0.187388	0.000733	-0.056225	0.101215	0.046129	-0.040011	-0.059532	-0.071234	0.078642	-0.089867	-0.04871	-0.048136	-0.052595	-0.055432	-0.064316	0.153096	0.032856	0.180064	-0.068529	0.042536	0.228608	-0.05405	-0.020629	-0.058025	-0.024299	-0.069028	0.015416	-0.02976	0.063335
-0.134309	-0.072088	-0.077486	0.073628	0.077852	0.102426	-0.00035	-0.143213	0.014351	0.161308	0.012652	0.142101	0.019797	0.062293	-0.003687	0.053725	-0.076432	-0.111215	-0.147871	0.172644	-0.025285	-0.037011	-0.014243	0.038463	0.070871	0.206901	0.10153	0.08464	0.031561	0.023767	0.072703	0.072928	-0.060676	-0.055355	0.029586	-0.027094	-0.106935	-0.046699	-0.121726	-0.066322	0.107368	-0.085597	-0.119352	0.02911	-0.089642	-0.108817	-0.085046	-0.00278	0.110724	0.060066	0.161081	0.155999	0.206219	0.139546	0.199884	0.037681	0.100889	-0.021481	-0.109088	-0.138611	0.01816	-0.047463	-0.05859	-0.16117	-0.001225	-0.096161	0.086968	0.039469	0.034536	-0.013355	-0.177095	-0.13819	0.002143	-0.095952	-0.059209	-0.061244	-0.108644	-0.097524	0.045243	-0.123688	-0.147696	-0.058906	-0.166021	0.116402	0.037391	-0.014319	0.222968	0.072901	0.086166	0.015088	0.019805	-0.037871	-0.163445	-0.026191	-0.161341	0.069147	0.080613	0.075402	0.102261	0.072456	0.065766	-0.172321	0.002583
0.068972	-0.05927	0.001374	0.017732	0.045113	-0.109112	0.078004	-0.10611	0.012633	-0.004046	-0.030792	-0.05822	-0.047832	-0.14323	-0.056698	-0.064983	-0.010292	-0.085866	0.098558	0.126218	-0.093234	-0.120533	-0.177703	-0.07825	-0.111473	0.01096	0.026472	0.018882	-0.051543	0.07757	0.105248	0.134902	-0.115453	-0.14242	-0.123642	-0.055367	-0.038942	-0.12057	-0.050501	-0.09813	-0.072097	0.039381	0.030748	-0.149184	0.126529	0.091689	0.114148	-0.046412	0.185795	0.172404	0.125772	-0.016705	-0.033544	-0.000121	-0.109307	-0.234198	0.10905	0.203787	-0.106075	-0.023661	0.005961	0.008841	-0.087751	-0.087978	0.116931	0.156408	0.068341	0.078262	-0.244272	-0.215616	-0.018728	-0.038863	0.09074	0.032118	-0.001775	0.034066	0.061891	0.135071	0.059362	0.145633	0.151102	-0.051503	-0.05713	-0.089022	-0.050301	-0.057022	-0.050869	-0.066497	-0.069873	-0.106356	-0.103355	-0.077407	0.128766	-0.069637	0.146892	-0.054283	0.149927	0.15315	-0.058935	-0.065657	-0.02121	-0.034366	0.056166
